8,1
11,1
12,3
13,9
14,9
15,39
16,83
17,173
18,300
19,546
20,986
21,1599
22,2498
23,3885
24,5798
25,8163
26,11214
27,15129
28,19464
29,24207
30,29838
31,35211
32,40727
33,46191
34,50599
35,53386
36,56965
37,57725
38,57807
39,57182
40,54852
41,51162
42,47818
43,43179
44,38529
45,33734
46,29397
47,24749
48,20633
49,17062
50,13601
51,10864
52,8631
53,6721
54,5165
55,3922
56,2888
57,2178
58,1548
59,1127
60,784
61,566
62,388
63,265
64,165
65,109
66,79
67,49
68,32
69,24
70,15
71,10
72,10
73,4
